,molecule_chembl_id,canonical_smiles,MW,LogP,NumHDonors,NumHAcceptors,pIC50
3220,CHEMBL4559266,NCC1(c2ccc(-c3ccccc3)cc2)CCCCC1,265.4,4.514200000000004,1.0,1.0,6.001740661576301
3221,CHEMBL4441014,CNCC1(c2cccc3ccccc23)CCCCC1,253.38899999999992,4.261100000000003,1.0,1.0,5.750312572194699
3222,CHEMBL4530231,CNCC1(c2ccc(F)c(F)c2)CCCCC1,239.3089999999999,3.3861000000000026,1.0,1.0,5.439017944413765
3223,CHEMBL4532229,NCC1(c2cccc3ccccc23)CCCCC1,239.3619999999999,4.0004000000000035,1.0,1.0,5.218747405751544
3224,CHEMBL4563389,CCN(CC)CC1(c2ccc(Cl)c(Cl)c2)CCCCC1,314.3000000000002,5.537100000000005,0.0,1.0,9.0
3225,CHEMBL4532628,CN1CCN(CC2(c3ccc(Cl)c(Cl)c3)CCCCC2)CC1,341.32600000000025,4.442700000000004,0.0,2.0,9.0
3226,CHEMBL4463452,NCC1(c2cccs2)CCCCC1,195.3309999999999,2.9087000000000014,1.0,2.0,8.0
3227,CHEMBL4558778,CNCC1(c2ccc(Cl)c(Cl)c2)CCCCC1,272.219,4.414700000000003,1.0,1.0,7.6777807052660805
3228,CHEMBL4593696,CNCC1(c2ccc3ccccc3c2)CCCCC1,253.38899999999992,4.261100000000003,1.0,1.0,7.045757490560675
3229,CHEMBL4522348,CC(N)C1(c2ccc(Cl)c(Cl)c2)CCCCC1,272.219,4.542500000000003,1.0,1.0,7.161150909262744
3230,CHEMBL4532284,CCC(N)C1(c2ccc(Cl)c(Cl)c2)CCCCC1,286.2460000000001,4.932600000000003,1.0,1.0,7.5376020021010435
3231,CHEMBL4442592,CC(C)CC(N)C1(c2ccc(Cl)c(Cl)c2)CCCCC1,314.3000000000002,5.568700000000004,1.0,1.0,9.0
3232,CHEMBL4547192,CNC(C)C1(c2ccc(Cl)c(Cl)c2)CCCCC1,286.2460000000001,4.803200000000004,1.0,1.0,7.0655015487564325
3233,CHEMBL4455262,CNC(CC(C)C)C1(c2ccc(Cl)c(Cl)c2)CCCCC1,328.3270000000002,5.829400000000005,1.0,1.0,8.045757490560675
3234,CHEMBL4462562,CC(N(C)C)C1(c2ccc(Cl)c(Cl)c2)CCCCC1,300.27300000000014,5.145400000000005,0.0,1.0,7.1938200260161125
3235,CHEMBL4288240,CC(C)CC(N(C)C)C1(c2ccc(Cl)c(Cl)c2)CCCCC1,342.3540000000002,6.171600000000006,0.0,1.0,6.455931955649724
3236,CHEMBL4450647,CC(N)C1(c2cccc3ccccc23)CCCCC1,253.38899999999992,4.388900000000003,1.0,1.0,5.3979400086720375
3237,CHEMBL4435085,CC(N)C1(c2ccc3ccccc3c2)CCCCC1,253.38899999999992,4.388900000000003,1.0,1.0,6.920818753952375
3238,CHEMBL1201066,CC(N)C1(c2ccc(OC(F)(F)F)cc2)CCCCC1,287.32500000000005,4.134300000000003,1.0,2.0,5.638272163982407
3239,CHEMBL4212531,CC(N)C1(c2ccc(OC(C)(C)C)cc2)CCCCC1,275.436,4.413000000000005,1.0,2.0,5.818156412055227
3240,CHEMBL4859847,CC(N)C1(c2cccs2)CCCCC1,209.3579999999999,3.297200000000003,1.0,2.0,6.0
3241,CHEMBL4858542,CC(N)C1(c2ccc(-c3ccccc3)cc2)CCCCC1,279.427,4.902700000000004,1.0,1.0,6.275724130399211
3242,CHEMBL4878813,CC(N(C)C)C1(c2ccc3ccccc3c2)CCCCC1,281.44300000000004,4.991800000000005,0.0,1.0,7.142667503568731
3243,CHEMBL4849465,CC(N)C1(c2ccc(Cl)c(Cl)c2)CCCCC1,272.219,4.542500000000003,1.0,1.0,6.7447274948966935
3244,CHEMBL4866709,CC(N)C1(c2ccc(Cl)c(Cl)c2)CCCCC1,272.219,4.542500000000003,1.0,1.0,6.113509274827518
3245,CHEMBL4870263,CNC(C)C1(c2ccc(Cl)c(Cl)c2)CCCCC1,286.2460000000001,4.803200000000004,1.0,1.0,6.522878745280337
3246,CHEMBL4869350,CNC(C)C1(c2ccc(Cl)c(Cl)c2)CCCCC1,286.2460000000001,4.803200000000004,1.0,1.0,7.522878745280337
3247,CHEMBL4847272,CC(N(C)C)C1(c2ccc(Cl)c(Cl)c2)CCCCC1,300.27300000000014,5.145400000000005,0.0,1.0,7.443697499232712
3248,CHEMBL4846099,CC(N(C)C)C1(c2ccc(Cl)c(Cl)c2)CCCCC1,300.27300000000014,5.145400000000005,0.0,1.0,6.657577319177793
3249,CHEMBL4857223,CC(N)C1(c2ccc3ccccc3c2)CCCCC1,253.38899999999992,4.388900000000003,1.0,1.0,7.180456064458132
3250,CHEMBL4871560,CC(N)C1(c2ccc3ccccc3c2)CCCCC1,253.38899999999992,4.388900000000003,1.0,1.0,6.958607314841775
3251,CHEMBL4852381,CNC(C)C1(c2ccc3ccccc3c2)CCCCC1,267.416,4.649600000000004,1.0,1.0,7.200659450546418
3252,CHEMBL4871711,CNC(C)C1(c2ccc3ccccc3c2)CCCCC1,267.416,4.649600000000004,1.0,1.0,7.0
3253,CHEMBL4521594,CC(N(C)C)C1(c2ccc3ccccc3c2)CCCCC1,281.44300000000004,4.991800000000005,0.0,1.0,7.552841968657781
3254,CHEMBL1800685,CC(N(C)C)C1(c2ccc3ccccc3c2)CCCCC1,281.44300000000004,4.991800000000005,0.0,1.0,6.853871964321762
3255,CHEMBL4514203,C[C@@H]1NC(C)(C)CO[C@@]1(O)c1cccc(Cl)c1,255.745,2.2720000000000002,2.0,3.0,6.657577319177793
3256,CHEMBL5092058,C[C@H]1NC(C)(C)CO[C@]1(O)c1cccc(Cl)c1,255.745,2.2720000000000002,2.0,3.0,5.795880017344075
3257,CHEMBL4521594,C[C@@H]1NC(C)(C)CO[C@@]1(O)c1cccc(F)c1,239.29,1.7576999999999998,2.0,3.0,7.214670164989233
3258,CHEMBL894,C[C@@H]1NC(C)(C)CO[C@@]1(O)c1cccc(Br)c1,300.196,2.3811,2.0,3.0,7.356547323513812
3259,CHEMBL5219205,C[C@@H]1N(C)C(C)(C)CO[C@@]1(O)c1cccc(Cl)c1,269.77200000000005,2.614200000000001,1.0,3.0,6.638272163982407
3260,CHEMBL5220856,CCN1[C@@H](C)[C@](O)(c2cccc(Cl)c2)OCC1(C)C,283.79900000000004,3.0043000000000015,1.0,3.0,7.356547323513812
3261,CHEMBL5220410,CCCN1[C@@H](C)[C@](O)(c2cccc(Cl)c2)OCC1(C)C,297.826,3.394400000000002,1.0,3.0,7.214670164989233
3262,CHEMBL5219762,CC[C@@H]1NC(C)(C)CO[C@@]1(O)c1cccc(Cl)c1,269.77200000000005,2.6621000000000006,2.0,3.0,7.638272163982407
3263,CHEMBL5078078,CCC[C@@H]1NC(C)(C)CO[C@@]1(O)c1cccc(Cl)c1,283.799,3.052200000000002,2.0,3.0,8.221848749616356
3264,CHEMBL2017291,COC(=O)[C@@H]1[C@H]2CC[C@@H](C[C@H]1c1ccc(C)c(F)c1)N2,277.33899999999994,2.5312200000000002,1.0,3.0,8.193820026016112
3265,CHEMBL3643413,COC(=O)[C@@H]1[C@H]2CC[C@@H](C[C@H]1c1ccc(Cl)c(C)c1)N2C,307.821,3.3877200000000016,0.0,3.0,8.522878745280337
3266,CHEMBL128,CNS(=O)(=O)Cc1ccc2[nH]cc(CCN(C)C)c2c1,295.408,1.3211999999999997,2.0,3.0,5.0
3267,CHEMBL292779,Fc1cccc(CCN2CCN(CCCc3c[nH]c4ccc(-n5cnnc5)cc34)CC2)c1,432.54700000000014,3.680600000000002,1.0,5.0,6.431798275933005
3268,CHEMBL115249,CCOc1ccc(CCOC(=O)N2CCN(CCCc3ccccc3)CC2)cc1,396.5310000000001,4.014800000000004,0.0,4.0,6.008773924307505
3269,CHEMBL116735,O=C(CCc1ccc(F)cc1)N1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,480.5740000000001,5.793000000000006,0.0,2.0,5.987162775294828
3270,CHEMBL116463,N#Cc1ccc(CCOC(=O)NC2CCN(CCCC(c3ccc(F)cc3)c3ccc(F)cc3)CC2)cc1,517.6200000000002,6.181880000000007,1.0,4.0,6.165579296318468
3271,CHEMBL326263,N#Cc1ccc(CCOC(=O)N2CCN(CCCC(c3ccc(F)cc3)c3ccc(F)cc3)CC2)cc1,503.59300000000013,5.745480000000006,0.0,4.0,6.145693958198919
3272,CHEMBL159483,O=C1N[C@@H](Cc2ccc3[nH]cc(CCN4CC[C@@H](CNCc5ccccc5)C4)c3c2)CO1,432.56800000000015,3.4730000000000016,3.0,4.0,5.522878745280337
3273,CHEMBL160070,C[C@H](NC[C@@H]1CCN(CCc2c[nH]c3ccc(C[C@H]4COC(=O)N4)cc23)C1)c1ccccc1,446.5950000000002,4.0340000000000025,3.0,4.0,5.657577319177793
3274,CHEMBL113956,CCOc1ccc(CCNC(=O)N2CCN(CCCC(c3ccc(F)cc3)c3ccc(F)cc3)CC2)cc1,521.6520000000003,5.845500000000006,1.0,3.0,6.636388020107856
3275,CHEMBL117537,O=C(CCCc1ccccc1)N1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,476.61100000000016,6.044000000000007,0.0,2.0,6.022276394711152
3276,CHEMBL325516,O=C(OCCc1ccc(F)cc1)N1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,496.5730000000002,6.012900000000006,0.0,3.0,5.97469413473523
3277,CHEMBL420965,c1ccc(CNC[C@@H]2CCN(CCc3c[nH]c4ccc(-n5cnnc5)cc34)C2)cc1,400.5300000000001,3.402800000000002,2.0,5.0,5.356547323513812
3278,CHEMBL325258,N#Cc1ccc(CCOC(=O)N2CCN(CCCc3ccccc3)CC2)cc1,377.48800000000006,3.4877800000000025,0.0,4.0,6.068542129310995
3279,CHEMBL161780,CNS(=O)(=O)Cc1ccc2[nH]cc(CCN3CC[C@@H](CNCc4ccccc4)C3)c2c1,440.6130000000002,2.8713000000000006,3.0,4.0,5.236572006437063
3280,CHEMBL66227,Fc1ccc(OC[C@@H]2CC[C@H]3CN(c4ncc(F)cn4)CCN3C2)cc1,360.40800000000013,2.734400000000001,0.0,5.0,6.823908740944319
3281,CHEMBL313714,OC[C@H](NC1CCN(CCCc2c[nH]c3ccc(-n4cnnc4)cc23)CC1)c1ccc(F)cc1,462.5730000000002,3.6079000000000017,3.0,6.0,5.958607314841775
3282,CHEMBL297446,COc1cccc(NC(=O)NCCCN2CCCC(CCc3ccccc3)C2)c1,395.5470000000001,4.551600000000004,2.0,3.0,6.104025267640935
3283,CHEMBL179578,c1ccc2nc(N3CCN(C4CC4)CC3)ccc2c1,253.34899999999996,2.5192000000000005,0.0,3.0,5.0
3284,CHEMBL179234,O=C(c1ccc2nc(N3CCN(C4CC4)CC3)ccc2c1)C1CC1,321.42400000000004,3.111900000000002,0.0,4.0,5.0
3285,CHEMBL184717,Cc1cc(N2CCN(C)CC2)nc2ccc(NC(=O)COc3ccc(Cl)cc3)cc12,424.9320000000002,3.9659200000000023,1.0,5.0,5.661543506395395
3286,CHEMBL267615,CCc1[nH]c2ccc(OC)cc2c1CCN(C)C,246.35399999999993,2.8430000000000017,1.0,2.0,6.2076083105017466
3287,CHEMBL194305,COc1ccc2[nH]c(C)c(C3=CCNCC3)c2c1,242.32199999999997,2.861620000000001,2.0,2.0,6.0
3288,CHEMBL364005,Cc1[nH]c2ccc(Cl)cc2c1C1=CCNCC1,246.74099999999996,3.506420000000002,2.0,1.0,6.619788758288394
3289,CHEMBL194837,Cc1cc(OCCN(C)C)nc2ccc(NC(=O)COc3ccc(Cl)cc3Cl)cc12,448.3500000000002,4.807920000000005,1.0,5.0,9.214670164989233
3290,CHEMBL277120,c1ccc2c(N3CCNCC3)cccc2c1,212.296,2.2494000000000005,1.0,2.0,7.2076083105017466
3291,CHEMBL54786,O=C1Cc2cc(CCN3CCN(c4cccc5ccccc45)CC3)ccc2N1,371.48400000000015,3.6991000000000023,1.0,3.0,7.698970004336019
3292,CHEMBL708,O=C1Cc2cc(CCN3CCN(c4nsc5ccccc45)CC3)c(Cl)cc2N1,412.9460000000002,3.809000000000002,1.0,5.0,9.3767507096021
3293,CHEMBL375369,O=S(=O)(c1cccc(F)c1)N1CCC(CCc2ccc(F)cc2F)CC1,383.43500000000006,4.137400000000004,0.0,2.0,6.496209316942819
3294,CHEMBL218206,Cc1ccc(C2=CC(NC(C)(C)C)=NCCN2)cc1,257.381,2.725720000000001,2.0,3.0,7.958607314841775
3295,CHEMBL219267,Cc1ccc(C2=CC(NC(C)(C)C)=NCCN2)c(C)c1,271.40799999999996,3.0341400000000007,2.0,3.0,7.1487416512809245
3296,CHEMBL218343,Cc1ccc(C2=CC(NC(C)(C)C)=NCCN2)c(F)c1,275.371,2.864820000000001,2.0,3.0,7.853871964321762
3297,CHEMBL374874,CC(C)(C)NC1=NCCNC(c2cccc(C(F)(F)F)c2)=C1,311.351,3.4361000000000024,2.0,3.0,6.289036881004725
3298,CHEMBL376753,CC(C)(C)NC1=NCCNC(c2ccc(C#N)cc2)=C1,268.36400000000003,2.2889800000000005,2.0,4.0,5.552841968657781
3299,CHEMBL221297,CC(C)(C)NC1=NCCNC(c2ccccc2Cl)=C1,277.79900000000004,3.0707000000000013,2.0,3.0,7.119186407719209
3300,CHEMBL222320,CC(C)(C)NC1=NCCNC(c2ccc(F)cc2F)=C1,279.334,2.695500000000001,2.0,3.0,7.958607314841775
3301,CHEMBL373389,CC(C)(C)NC1=NCCNC(c2ccccc2F)=C1,261.344,2.556400000000001,2.0,3.0,7.7447274948966935
3302,CHEMBL426712,COc1ccc(C2=CC(NC(C)(C)C)=NCCN2)cc1,273.37999999999994,2.4259000000000004,2.0,4.0,6.272458742971444
3303,CHEMBL436513,Cc1ccccc1C1=CC(NC(C)(C)C)=NCCN1,257.3809999999999,2.725720000000001,2.0,3.0,6.950781977329818
3304,CHEMBL221250,CC(C)(NC1=NCCNC(c2ccc(F)cc2F)=C1)C1CCC1,319.3990000000001,3.4757000000000016,2.0,3.0,8.853871964321762
3305,CHEMBL219215,CCC1(NC2=NCCNC(c3ccc(F)cc3)=C2)CCCC1,301.40900000000016,3.4807000000000023,2.0,3.0,9.096910013008056
3306,CHEMBL437147,CC1(NC2=NCCNC(c3ccc(F)cc3)=C2)CCCCC1,301.40900000000016,3.4807000000000023,2.0,3.0,8.795880017344075
3307,CHEMBL218533,CC(C)(C)CNC1=NCCNC(c2ccccc2F)=C1,275.37100000000004,2.804000000000001,2.0,3.0,5.8195873671616765
3308,CHEMBL386613,CCN(CC)C1=NCCNC(c2ccccc2F)=C1,261.344,2.5101000000000004,1.0,3.0,6.0
3309,CHEMBL386612,CCC1(NC2=NCCNC(c3ccccc3F)=C2)CCCC1,301.40900000000016,3.4807000000000023,2.0,3.0,8.443697499232712
3310,CHEMBL218479,CC(C)(Cc1ccccc1)NC1=NCCNC(c2ccccc2F)=C1,337.442,3.779200000000002,2.0,3.0,8.42021640338319
3311,CHEMBL374497,CCC(C)(CC)NC1=NCCNC(c2ccccc2F)=C1,289.398,3.3366000000000016,2.0,3.0,7.838631997765025
3312,CHEMBL218336,Cc1ccc(C2=CC(N3CCNCC3)=NCCN2)cc1,270.37999999999994,1.2428199999999996,2.0,4.0,6.0
3313,CHEMBL221249,CCN(CC)C1=NCCNC(c2ccc(C)cc2)=C1,257.38100000000003,2.6794200000000004,1.0,3.0,6.0
3314,CHEMBL218589,Cc1ccc(C2=CC(N3CCOCC3)=NCCN2)cc1,271.3639999999999,1.6698199999999999,1.0,4.0,6.0
3315,CHEMBL221305,Cc1ccc(C2=CC(NC(C)(C)Cc3ccccc3)=NCCN2)cc1,333.4790000000001,3.948520000000003,2.0,3.0,8.619788758288394
3316,CHEMBL218587,CCC(C)(CC)NC1=NCCNC(c2ccc(C)cc2)=C1,285.435,3.5059200000000015,2.0,3.0,7.826813731587726
3317,CHEMBL373966,CCC(CC)(CC)NC1=NCCNC(c2ccc(F)cc2F)=C1,321.415,3.865800000000003,2.0,3.0,8.431798275933005
3318,CHEMBL219265,CCC1(NC2=NCCNC(c3ccc(F)cc3F)=C2)CCCC1,319.39900000000017,3.6198000000000023,2.0,3.0,8.958607314841775
3319,CHEMBL218592,CCC(C)(CC)NC1=NCCNC(c2ccc(F)cc2)=C1,289.39799999999997,3.3366000000000016,2.0,3.0,8.823908740944319
3320,CHEMBL221387,CC(C)(C)NC1=NCCNC(c2ccc(F)cc2)=C1,261.344,2.556400000000001,2.0,3.0,7.6777807052660805
3321,CHEMBL250689,CC(C)(C)NC1=NCCNC(c2ccccc2)=C1,243.35400000000004,2.417300000000001,2.0,3.0,7.455931955649724
3322,CHEMBL249854,CC(=O)c1cccc(NC(=O)N[C@@H]2CCCC[C@H]2CN2CCC[C@@H](Cc3ccc(F)cc3)C2)c1,465.6130000000003,5.663300000000006,2.0,3.0,6.036212172654444
3323,CHEMBL259415,CC(=O)c1sc(NC(=O)N[C@@H]2CN(C(C)=O)CC[C@H]2CN2CCC[C@@H](Cc3ccc(F)cc3)C2)nc1C,529.6820000000004,4.1064200000000035,2.0,6.0,5.275724130399211
3324,CHEMBL261102,Cc1cccc(N2CCN(CCCC(=O)NCc3nc4ccccc4c(=O)n3-c3ccccc3)CC2)c1C,509.6540000000003,4.221140000000004,1.0,6.0,5.958607314841775
3325,CHEMBL261019,Cc1cccc(N2CCN(CCCC(=O)NCc3nc4cc(F)ccc4c(=O)n3-c3ccccc3)CC2)c1C,527.6440000000002,4.360240000000004,1.0,6.0,5.769551078621726
3326,CHEMBL261434,O=C(CCCN1CCN(c2cccc(C(F)(F)F)c2)CC1)NCc1nc2cc(F)ccc2c(=O)n1-c1ccccc1,567.5870000000003,4.762200000000004,1.0,6.0,6.2076083105017466
3327,CHEMBL259776,Cc1cccc(N2CCN(CCCC(=O)NCc3nc4ccc(F)cc4c(=O)n3-c3ccccc3)CC2)c1C,527.6440000000002,4.360240000000004,1.0,6.0,6.376750709602099
3328,CHEMBL260907,COc1ccccc1N1CCN(CCCC(=O)NCc2nc3ccc(F)cc3c(=O)n2-c2ccccc2)CC1,529.6160000000001,3.7520000000000033,1.0,7.0,5.0
3329,CHEMBL259199,CCOc1ccccc1N1CCN(CCCC(=O)NCc2nc3ccc(F)cc3c(=O)n2-c2ccccc2)CC1,543.643,4.142100000000003,1.0,7.0,5.0
3330,CHEMBL406221,CCOc1ccccc1N1CCN(CCCC(=O)NCc2nc3cc(F)ccc3c(=O)n2-c2ccc(OC)cc2)CC1,573.669,4.150700000000003,1.0,8.0,5.6777807052660805
3331,CHEMBL493625,CCOc1ccccc1N1CCN(CCCC(=O)NCc2nc3ccc(F)cc3c(=O)n2-c2ccc(OC)cc2)CC1,573.669,4.150700000000003,1.0,8.0,5.102372908709558
3332,CHEMBL495250,COc1ccc(S(=O)(=O)NCCCN2CCN(c3cccc(C(F)(F)F)c3)CC2)cc1,457.5180000000001,3.204600000000002,1.0,5.0,6.453457336521869
3333,CHEMBL495212,COc1ccc(S(=O)(=O)NC(C)CCN2CCN(c3cccc(C(F)(F)F)c3)CC2)cc1,471.5450000000002,3.5931000000000024,1.0,5.0,5.738975166007602
3334,CHEMBL497749,O=S(=O)(NCCCN1CCN(c2ccc(Cl)c(Cl)c2)CC1)c1ccc2ccccc2c1,478.4450000000002,4.637200000000005,1.0,4.0,7.721246399047171
3335,CHEMBL495678,COc1ccccc1N1CCN(CCCNS(=O)(=O)c2ccc3ccccc3c2)CC1,439.5810000000002,3.339000000000002,1.0,5.0,7.070581074285707
3336,CHEMBL493816,O=S(=O)(NCCCN1CCN(c2cccc(C(F)(F)F)c2)CC1)c1ccc2ccccc2c1,477.5520000000002,4.349200000000004,1.0,4.0,7.022276394711152
3337,CHEMBL427518,COc1ccc(S(=O)(=O)NCCCN2CCN(c3ccc(F)cc3)CC2)cc1,407.5110000000001,2.3249000000000004,1.0,5.0,7.130768280269024
3338,CHEMBL51,COc1ccc(S(=O)(=O)NCCCN2CCN(c3ccccc3OC)CC2)cc1,419.54700000000014,2.1944,1.0,6.0,5.286677495012972
3339,CHEMBL516452,O=C(c1ccc(F)cc1)C1CCN(CCn2c(=O)[nH]c3ccccc3c2=O)CC1,395.43400000000014,2.423800000000001,1.0,5.0,7.494850021680094
3340,CHEMBL479952,COc1cc2c3c(c1OCc1ccccc1)-c1cc4c(cc1CC3N(C)CC2)OCO4,415.4890000000003,4.755000000000004,0.0,5.0,5.337242168318426
3341,CHEMBL519103,O=C(c1ccc(F)cc1)C1CCN(CCn2c(=O)[nH]c3ccccc3c2=O)CC1,395.43400000000014,2.423800000000001,1.0,5.0,7.886056647693163
3342,CHEMBL480699,O=C(Nc1ccc(Oc2cccnc2Cl)nc1)c1c[nH]c2ccccc12,364.7920000000001,4.655900000000002,2.0,4.0,6.0
3343,CHEMBL480127,O=C(Nc1ccc(Oc2cccnc2)nc1)c1c[nH]c2ccccc12,330.3470000000001,4.002500000000001,2.0,4.0,6.0
3344,CHEMBL14460,Cc1ccc2c(C(=O)Nc3ccc(Oc4cccnc4C)nc3)c[nH]c2c1,358.40100000000007,4.619340000000003,2.0,4.0,5.0
3345,CHEMBL472389,COc1ccc2[nH]cc(C(=O)Nc3ccc(Oc4cccnc4C)nc3)c2c1,374.4000000000001,4.319520000000002,2.0,5.0,5.0
3346,CHEMBL443922,Cc1ccc2[nH]cc(C(=O)Nc3ccc(Oc4cccnc4C)nc3)c2c1,358.4010000000001,4.619340000000003,2.0,4.0,6.0
3347,CHEMBL257423,Cc1cc2c(cc1C(F)(F)F)N(C(=O)Nc1ccc(Oc3cccnc3C)nc1)CC2,428.4140000000002,5.499140000000003,1.0,4.0,7.489454989793388
3348,CHEMBL488060,CNCc1cc(F)ccc1Oc1ccccc1,231.26999999999998,3.3374000000000015,1.0,2.0,6.173925197299173
3349,CHEMBL488911,CN(C)Cc1ccccc1Oc1ccc(Cl)c(Cl)c1,296.197,4.847300000000003,0.0,2.0,6.841637507904751
3350,CHEMBL488912,CN(C)Cc1ccccc1Oc1ccc(Cl)cc1,261.75199999999995,4.193900000000004,0.0,2.0,5.703334809738469
3351,CHEMBL451178,CNCc1cc(F)ccc1Oc1ccc(Cl)c(Cl)c1,300.15999999999997,4.644200000000002,1.0,2.0,6.686132779630847
3352,CHEMBL450714,CN(C)Cc1cc(N)ccc1Oc1ccc(Cl)c(Cl)c1,311.212,4.4295000000000035,1.0,3.0,6.140261433802853
3353,CHEMBL487053,CNCc1ccccc1Oc1ccc(Cl)c(Cl)c1,282.16999999999996,4.505100000000002,1.0,2.0,6.142064735280571
3354,CHEMBL454288,CN(C)Cc1cc(CC(N)=O)ccc1Oc1ccc(Cl)c(Cl)c1,353.249,3.8751000000000015,1.0,3.0,5.649751981665837
3355,CHEMBL488069,CSc1ccc(Oc2ccccc2CN(C)C)cc1,273.40099999999995,4.262400000000004,0.0,3.0,6.33913452199613
3356,CHEMBL447733,CC(c1ccccc1Oc1ccc(Cl)c(Cl)c1)N(C)C,310.22400000000005,5.408300000000004,0.0,2.0,7.056505484093897
3357,CHEMBL488021,Cc1ccc(Oc2ccccc2CN(C)C)cc1,241.334,3.8489200000000023,0.0,2.0,7.129596094720973
3358,CHEMBL488241,CN(C)Cc1ccc(C(F)(F)F)cc1Oc1ccc(Cl)c(Cl)c1,364.1940000000001,5.866100000000003,0.0,2.0,7.3819519032879075
3359,CHEMBL488242,CN(C)Cc1ccccc1Oc1ccc(F)c(F)c1,263.2869999999999,3.8187000000000024,0.0,2.0,6.0
3360,CHEMBL508192,CNCc1cc(F)ccc1Oc1ccc(C)c(C)c1,259.32399999999996,3.954240000000002,1.0,2.0,7.280668713016273
3361,CHEMBL488260,CNCc1ccccc1Oc1ccc(C)c(C)c1,241.33399999999995,3.815140000000003,1.0,2.0,7.1778319206319825
3362,CHEMBL488261,CNCc1ccccc1Oc1ccc(Cl)cc1,247.72499999999997,3.851700000000003,1.0,2.0,5.978810700930062
3363,CHEMBL488437,CNC(C)c1ccccc1Oc1ccc(C)cc1,241.33399999999997,4.067720000000003,1.0,2.0,7.258848401148215
3364,CHEMBL487223,CNCc1ccc(C(F)(F)F)cc1Oc1ccc(Cl)c(Cl)c1,350.16700000000003,5.523900000000002,1.0,2.0,6.441291429466834
3365,CHEMBL487221,CNCc1ccc(Cl)cc1Oc1ccc(Cl)c(Cl)c1,316.615,5.158500000000003,1.0,2.0,7.048176964684088
3366,CHEMBL487222,CNC(C)c1cc(F)ccc1Oc1ccc(Cl)c(Cl)c1,314.187,5.205200000000002,1.0,2.0,6.521433504406157
3367,CHEMBL529660,CNCc1ccc(F)cc1Oc1ccc(Cl)c(Cl)c1,300.15999999999997,4.644200000000002,1.0,2.0,6.186419011431808
3368,CHEMBL488434,CNC(C)c1ccccc1Oc1ccc(Cl)c(Cl)c1,296.197,5.066100000000003,1.0,2.0,6.421360790031928
3369,CHEMBL444203,CNC(C)c1ccccc1Oc1ccc(Cl)cc1,261.75199999999995,4.412700000000004,1.0,2.0,6.747146969020107
3370,CHEMBL455511,CNCc1cc(OC)ccc1Oc1ccc(Cl)c(Cl)c1,312.196,4.513700000000004,1.0,3.0,5.838631997765025
3371,CHEMBL451137,CNCc1cc(F)ccc1Oc1ccc(Cl)cc1,265.715,3.990800000000002,1.0,2.0,6.305394801066432
3372,CHEMBL488435,CNC(C)c1cc(F)ccc1Oc1ccc(Cl)cc1,279.74199999999996,4.551800000000003,1.0,2.0,6.686132779630847
3373,CHEMBL487188,Cc1ccc(Oc2ccc(Cl)c(Cl)c2)c(CN(C)C)c1,310.22400000000005,5.155720000000003,0.0,2.0,6.424812155072339
3374,CHEMBL455423,CNCc1ccc(Br)cc1Oc1ccc(Cl)c(Cl)c1,361.06600000000003,5.2676000000000025,1.0,2.0,7.175223537524454
3375,CHEMBL451076,CNCc1cc(Br)ccc1Oc1ccc(Cl)c(Cl)c1,361.06600000000003,5.2676000000000025,1.0,2.0,6.104025267640935
3376,CHEMBL455424,CNCc1cc(OC)c(OC)cc1Oc1ccc(Cl)c(Cl)c1,342.222,4.522300000000003,1.0,4.0,6.603800652904264
3377,CHEMBL455425,COc1ccc(CN(C)C)c(Oc2ccc(Cl)c(Cl)c2)c1,326.22300000000007,4.855900000000004,0.0,3.0,7.434152181326482
3378,CHEMBL510435,CNCc1cc(C#N)ccc1Oc1ccc(Cl)c(Cl)c1,307.17999999999995,4.376780000000003,1.0,3.0,5.497572880015567
3379,CHEMBL455426,CNCc1cc(S(=O)(=O)NC)ccc1Oc1ccc(Cl)c(Cl)c1,375.27700000000004,3.4132000000000016,2.0,4.0,5.254144804826271
3380,CHEMBL507884,CNCc1cc(C)c(C)cc1Oc1ccc(Cl)c(Cl)c1,310.22400000000005,5.121940000000004,1.0,2.0,7.100179497572904
3381,CHEMBL455675,CNCc1ccc(C#N)cc1Oc1ccc(Cl)c(Cl)c1,307.17999999999995,4.376780000000003,1.0,3.0,6.501689446210399
3382,CHEMBL500329,CNCc1cc(C(N)=O)ccc1Oc1ccc(Cl)c(Cl)c1,325.19500000000005,3.604000000000001,2.0,3.0,5.809668301829708
3383,CHEMBL448461,CNCc1cc(C(F)(F)F)ccc1Oc1ccc(Cl)c(Cl)c1,350.16700000000003,5.523900000000002,1.0,2.0,5.7447274948966935
3384,CHEMBL442923,CNCc1cc(F)c(Cl)cc1Oc1ccc(Cl)c(Cl)c1,334.605,5.297600000000002,1.0,2.0,6.638272163982407
3385,CHEMBL453630,CNCc1ccc(OC)cc1Oc1ccc(Cl)c(Cl)c1,312.196,4.513700000000004,1.0,3.0,6.978810700930062
3386,CHEMBL453631,CNCc1cc(F)ccc1Oc1ccc(Cl)c(F)c1,283.705,4.129900000000002,1.0,2.0,5.696803942579511
